External ID,Date,Product/Internal Reference,Quantity Done,Source Location/Display Name,Destination Location/Display Name
__export__.stock_move_1312623_d11f0dd7,2022-02-21 13:13:52,TN1000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312625_ee05fc77,2022-02-21 13:13:52,AMP-B025,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312627_ade2c8f9,2022-02-21 13:13:52,AMP-W006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312629_038877dd,2022-02-21 13:13:52,AMP-W007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312631_59d27914,2022-02-21 13:13:52,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312633_7ee5f07d,2022-02-21 13:13:52,AMP-B045,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312635_ce1e6bb5,2022-02-21 13:13:58,AMP-X272,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312637_1f0577ab,2022-02-21 13:14:05,AMP-X325,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312639_e18564dd,2022-02-21 13:14:05,AMP-B001,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312641_e0bedb1b,2022-02-21 13:14:05,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312643_be9955eb,2022-02-21 13:14:05,AMP-B012,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312645_d96e70f4,2022-02-21 13:14:05,AMP-X129,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312647_7bb900ca,2022-02-21 15:17:09,AMP-S033,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312649_114fc57e,2022-02-21 15:17:09,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312651_afdadbe2,2022-02-21 15:17:09,AMP-S032,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312673_8386b1b3,2022-02-21 10:32:40,AMP-S035,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312684_8572e631,2022-02-21 15:17:14,AMP-X003,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312686_00b9df80,2022-02-21 15:17:14,AMP-F001-U2,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312688_45ca92ef,2022-02-21 15:17:14,AMP-W007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312704_3a4fd53e,2022-02-21 13:14:11,AMP-X274,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312706_0896a5c1,2022-02-21 13:14:11,AMP-X417,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312708_520939df,2022-02-22 15:57:44,AMP-E024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312710_efeef9f4,2022-02-22 15:57:44,AMP-E027,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312712_5b14af3e,2022-02-22 15:57:53,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312714_c67d52c6,2022-02-21 11:17:51,AMP-V16103,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312761_997ea25a,2022-02-22 15:58:30,AMP-S035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312763_a1110f67,2022-02-22 15:58:30,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312765_056bfae1,2022-02-21 13:14:17,AMP-F032,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312767_abbf8587,2022-02-21 13:14:26,ABX00033,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312769_cf25c940,2022-02-21 13:14:26,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312771_9f80ead8,2022-02-21 13:14:26,AMP-X334,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312773_5eff63ed,2022-02-21 13:14:26,AMP-B073,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312775_1be96953,2022-02-21 13:14:26,AMP-X017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312777_3160dbeb,2022-02-21 13:14:26,AMP-X004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312779_290603dc,2022-02-21 13:14:26,AMP-R22K-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312781_74ada0ac,2022-02-21 13:14:26,AMP-R4K7-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312783_14884c1a,2022-02-21 13:14:26,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312785_82eadbea,2022-02-21 13:14:26,AMP-X035-5,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312787_39178cb7,2022-02-22 15:58:49,AMP-X414,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312789_68cc9938,2022-02-22 15:58:49,AMP-B196,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312800_c9c27cd1,2022-02-21 12:05:37,AMP-R10K-10,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312802_b6cad347,2022-02-21 15:17:19,AMP-B102,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312804_7d44c87f,2022-02-21 15:17:19,AMP-B098,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312806_2dee8ec1,2022-02-21 15:17:19,AMP-B160,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312810_3f7d13d1,2022-02-21 15:17:23,AMP-S050,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312839_052be0ec,2022-02-21 13:14:34,AMP-X295,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312841_a7426e45,2022-02-21 13:14:34,AMP-X540,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312843_5aa51a2d,2022-02-21 13:14:34,AMP-X500,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312845_dfd82f89,2022-02-21 13:14:34,AMP-X493,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312847_dd77e14f,2022-02-21 13:14:34,AMP-W023-4,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312849_43a38946,2022-02-21 13:14:34,AMP-W014,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312851_3fca958e,2022-02-22 16:00:27,ABX00032,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312853_673bb858,2022-02-21 15:17:29,AMP-W030,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312855_2c520865,2022-02-21 15:17:29,AMP-W009,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312857_5e73949d,2022-02-21 15:17:29,AMP-W029,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312859_8291e773,2022-02-22 15:58:56,AMP-B120,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312861_d6fb79d3,2022-02-21 13:13:40,AMP-E039,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312866_0a7e649a,2022-02-22 15:55:41,AMP-B141,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1312868_6b43eaa1,2022-02-22 15:55:41,AMP-B061,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1312870_995b91f5,2022-02-22 15:55:41,AMP-X145,70,SS/Output,Partner Locations/Customers
__export__.stock_move_1312872_2a363d10,2022-02-22 15:55:41,TN2000S,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1312874_a4ee2dec,2022-02-22 15:55:41,AMP-M018,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1312876_fce3952e,2022-02-22 15:55:41,AMP-X228,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1312929_fb6efd49,2022-02-22 12:21:31,ISBN-6735-0,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312931_f501d0f3,2022-02-22 15:07:56,AMP-X452,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312933_9f6e7d17,2022-02-21 15:17:34,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312939_5d99d71c,2022-04-12 14:51:54,AMP-X008-W,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312940_16708bc1,2022-02-22 15:59:08,BOB-13988,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312942_f05870ad,2022-02-22 15:59:08,AMP-X615,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312944_463dcf26,2022-02-21 15:00:23,AMP-X030,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312945_9ea831b3,2022-02-24 12:22:51,AMP-W005,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312947_3cddb865,2022-02-22 15:57:04,AMP-B144,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312949_68fd9a18,2022-02-22 15:57:04,AMP-B113,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312951_836b71ab,2022-02-22 15:57:04,AMP-W014,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312953_8cb1cc07,2022-02-24 12:22:58,AMP-X547,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1312955_6a152490,2022-04-12 14:52:35,AMP-X200,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1312956_3806a425,2022-02-21 15:27:18,AMP-GC5000,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313005_66ac3abe,2022-02-21 16:17:49,AMP-X041,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313006_401b803f,2022-02-22 12:21:38,AMP-B046,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313008_abad42da,2022-02-22 12:21:38,AMP-B115,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313010_12db0e67,2022-02-22 12:21:38,AMP-B125,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313012_6c4d5bf7,2022-02-22 12:21:38,AMP-B077-R,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313014_2024fe9d,2022-02-22 12:21:38,AMP-S008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313016_a6c05cef,2022-02-22 12:21:38,AMP-B167,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313018_47e38e63,2022-02-22 12:21:38,AMP-B062-R,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313020_cef5d80f,2022-02-22 12:21:38,AMP-B045,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313022_03b45195,2022-02-21 16:37:53,AMP-B102,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313023_530f88b7,2022-02-21 16:39:31,AMP-B138,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313024_5fb1c8c5,2022-02-21 16:39:31,AMP-X225,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313025_69a59f59,2022-02-22 15:08:03,AMP-B147,8,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313027_f6a4ef95,2022-02-22 15:59:17,AMP-B134,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313029_441c38de,2022-02-22 15:59:17,AMP-X219,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313031_460b8a84,2022-02-22 15:59:17,AMP-B081,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313033_271beebe,2022-02-22 15:59:17,AMP-B063,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313035_f8151eb0,2022-02-22 15:59:17,AMP-B098,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313037_eb03307d,2022-02-22 15:59:17,AMP-B058,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313039_a356fbdc,2022-02-22 15:59:17,AMP-B045,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313041_2bf8aaa5,2022-02-21 16:55:10,AMP-S050,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313042_fdaf3a9f,2022-02-21 16:55:10,AMP-S016,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313043_8e6cadcb,2022-02-21 16:55:10,AMP-X149,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313054_c31cd755,2022-03-04 16:43:30,AMP-B168,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1313068_bd8fd6df,2022-02-22 15:57:11,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313074_603d37d4,2022-02-22 15:57:25,ABX00023,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313076_e28987b9,2022-02-22 15:57:25,AMP-B188,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313078_39d62efa,2022-02-22 15:57:58,A000066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313080_5c2d08c1,2022-02-22 15:57:58,AMP-X003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313082_d29a7bb1,2022-02-22 15:57:58,AMP-W004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313084_9e2b7e68,2022-02-22 15:57:58,AMP-X026-B,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313086_ab09e799,2022-02-22 15:57:58,AMP-R100K-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313088_79edf514,2022-02-22 15:57:58,AMP-R10K-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313090_f815abf9,2022-02-22 15:57:58,AMP-R220R-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313092_51e475e5,2022-02-22 15:57:58,AMP-X235,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313094_2c79879c,2022-02-22 15:57:58,AMP-X009-R4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313096_441be03c,2022-02-22 15:57:58,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313098_4b81713a,2022-02-22 15:59:31,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313100_d17a1186,2022-02-22 15:59:31,AMP-E040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313102_3bcb6a4f,2022-02-22 15:59:31,AMP-X755,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313104_eb803ecd,2022-02-22 15:59:31,AMP-X681,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313106_e9c7c244,2022-02-22 16:00:03,SEN0018,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313108_add34e97,2022-02-22 16:00:03,AMP-B025,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313110_84900ae5,2022-02-22 15:58:44,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313112_3ad85e49,2022-02-22 15:58:44,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313114_43bca82b,2022-02-22 15:08:20,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313116_85d01ae8,2022-02-22 15:08:20,AMP-X582,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313118_da031ae7,2022-02-22 15:08:27,AMP-X329,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313120_68cbb788,2022-02-22 15:08:27,AMP-E026,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313122_b58cb95b,2022-02-22 15:08:27,AMP-B139,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313124_e0b566f3,2022-02-22 16:00:08,AMP-B061,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313126_20ba7dab,2022-02-22 16:00:08,AMP-B046,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313128_7c8e7def,2022-02-22 16:00:17,AMP-E026,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313130_b926eddd,2022-02-22 16:00:17,AMP-X295,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313132_e89f7d20,2022-02-22 16:00:17,AMP-X500,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313134_b5382fa6,2022-02-22 16:00:17,AMP-W030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313136_bd0ba13c,2022-02-22 16:00:17,AMP-X756,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313138_4f5f2218,2022-02-22 16:00:17,AMP-X523,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313150_31fa4aa0,2022-02-22 16:00:24,AMP-X705,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313152_1e53d20e,2022-02-22 12:21:44,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313154_6c7c9372,2022-02-22 12:22:05,AMP-X295,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313156_61c311f6,2022-02-22 12:22:05,AMP-W010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313160_5fe02562,2022-02-22 15:58:52,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313168_964d5639,2022-02-22 15:08:41,AMP-E026,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313170_2906aef5,2022-02-22 15:08:41,AMP-X553-EU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313172_484ff5fd,2022-02-22 15:08:41,AMP-W008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313174_1879bd66,2022-02-22 15:08:41,AMP-X482,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313176_98e71f20,2022-02-22 15:08:41,AMP-X376,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313178_97dc5ecd,2022-02-22 15:08:50,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313180_8effcc5f,2022-02-22 15:08:50,AMP-X622,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313182_e967bf14,2022-02-22 15:08:50,AMP-X636,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313184_4c13ac40,2022-02-22 15:08:50,AMP-X570,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313186_b18fc5ce,2022-02-24 15:09:43,AMP-S056,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313191_29ee7558,2022-02-22 16:00:44,ABX00022,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313193_55e93d02,2022-02-22 16:00:44,AMP-S063,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313195_28b3284f,2022-02-22 15:59:03,AMP-X583,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313197_9aff8611,2022-02-22 12:22:11,AMP-X350,7,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313233_117828ad,2022-02-22 12:22:20,AMP-B181,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313237_d4945f91,2022-02-22 16:00:49,AMP-X104,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313251_dd4297d0,2022-02-22 12:22:25,AMP-R1K-10,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313253_026f500e,2022-02-22 12:22:25,AMP-X009-R4,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313256_4ec41a4f,2022-02-24 12:23:04,AMP-S056,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313258_e8073128,2022-02-22 15:09:00,AMP-E027,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313260_da53f234,2022-02-22 15:09:00,AMP-X129,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313262_36d99bd9,2022-02-22 15:09:00,AMP-E028,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313264_6e54a652,2022-02-22 15:09:00,AMP-F034,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313266_b609b8aa,2022-02-22 15:09:00,AMP-X142-U2,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313274_e1e8751a,2022-02-22 15:59:11,DEV-14055,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313280_b721ae37,2022-03-01 15:41:13,AMP-S056,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313373_22f49baf,2022-02-22 12:22:31,AMP-X195,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313379_50e1493f,2022-02-22 15:09:18,AMP-X683,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313383_5bf076f4,2022-04-12 14:53:32,AMP-X195,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313384_7ed136ba,2022-02-24 15:11:00,DEV-15583,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313389_bc19b2f7,2022-02-24 15:11:08,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313418_c6949398,2022-02-22 15:59:24,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313420_a1529930,2022-02-22 15:59:24,SEN0018,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313422_b25420fe,2022-02-22 15:59:24,AMP-F006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313425_be57c992,2022-02-22 15:59:24,AMP-X300,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313427_17390e2a,2022-02-22 15:59:24,AMP-X142-U2,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313454_d4177f3d,2022-04-19 12:07:32,AMP-X195,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313536_b95a8b00,2022-02-24 15:11:20,AMP-V16642,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313583_6f73251f,2022-02-24 12:24:29,AMP-X295,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313585_5df3bf18,2022-02-24 12:24:29,AMP-X500,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313587_35988810,2022-02-24 12:24:29,AMP-W008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313589_2d34fce0,2022-02-24 12:24:29,DFR0330,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313591_920eb792,2022-02-24 12:24:29,AMP-V12219,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313595_aaf99c10,2022-02-24 12:24:57,AMP-S056,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313597_6d3ad8c6,2022-02-22 13:09:18,DEV-14057,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313598_1ec9292c,2022-02-24 13:47:55,AMP-X299,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313600_fae787ae,2022-02-24 13:47:55,AMP-X297,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313602_3b431117,2022-02-24 15:11:27,DEV-15583,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313604_9d9064e8,2022-02-24 15:11:27,AMP-R100R-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313651_cde730df,2022-02-24 15:11:37,AMP-B009,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313668_35938ce6,2022-03-01 13:02:32,AMP-E024,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313675_d8f4c488,2022-02-24 09:48:50,AMP-S058,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1313699_0cf87ad8,2022-02-25 15:15:38,A000066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313701_c35b0f81,2022-02-25 15:15:38,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313703_9e60f4c6,2022-02-25 15:15:38,AMP-B004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313705_35ca547a,2022-02-25 15:15:38,AMP-B087,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313707_66421011,2022-02-25 15:15:38,AMP-W009,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313709_0262de2a,2022-02-24 12:25:02,AMP-X417,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313711_3dd94d62,2022-02-24 12:25:06,AMP-R1M-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313713_8f076e3f,2022-02-24 13:48:04,AMP-X020,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313715_3d49f3ec,2022-02-24 13:48:04,AMP-X019,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313717_1d8001d8,2022-02-24 13:48:04,AMP-B008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313719_3f962da2,2022-02-24 13:48:04,AMP-X021,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313721_68c4acaf,2022-02-24 13:48:04,AMP-X029,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313723_481d78cc,2022-02-24 13:48:04,AMP-X044,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313725_de03e700,2022-02-24 13:48:04,AMP-X046,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313727_8b8853ef,2022-02-24 13:48:04,AMP-X018,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313729_89800d41,2022-02-24 13:48:04,AMP-X092,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313731_fac92b89,2022-02-24 13:48:04,AMP-X142-U2,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313733_31c1f7fb,2022-02-22 15:59:58,AMP-X373,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313735_8da955a3,2022-02-22 15:59:58,AMP-X152,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313737_926db25b,2022-02-22 15:59:58,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313739_54c5c9c6,2022-02-22 15:59:58,AMP-X153,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313741_3dc25cab,2022-02-22 15:59:58,AMP-X258,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313743_11dbcf12,2022-02-22 15:59:58,AMP-X187,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313745_fbbecc24,2022-02-25 15:04:46,AMP-X575,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313752_6a007cae,2022-02-22 16:00:06,AMP-S063,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313756_7960618c,2022-02-22 14:58:22,A000066,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313757_435e21ac,2022-02-24 15:14:49,AMP-V12824,9,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313775_2ae40beb,2022-02-24 15:11:53,A000066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313777_5ac39b10,2022-02-24 15:11:53,AMP-X008-W,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313779_69c698df,2022-02-24 15:11:53,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313781_adfb2cc8,2022-02-24 15:11:53,AMP-S063,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313783_5a4c5043,2022-02-22 15:19:00,AMP-B091,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313784_f6e55d1a,2022-02-22 15:45:31,AMP-X049,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1313785_633eb249,2022-02-24 15:12:04,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1313787_97d32af0,2022-02-24 15:12:04,AMP-X003,1,AMPRU/Output,Partner Locations/Customers
