External ID,Date,Product/Internal Reference,Quantity Done,Source Location/Display Name,Destination Location/Display Name
__export__.stock_move_1414040_f4931073,2022-08-30 15:02:20,AMP-B045,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414042_688915f6,2022-08-30 12:02:37,AMP-X582,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414044_2e0c583e,2022-08-30 11:38:36,AMP-X008-W,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414046_ac6cad86,2022-08-30 11:38:36,AMP-B144,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414048_65147ec3,2022-08-30 11:38:36,AMP-B142,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414050_25d67059,2022-08-30 11:38:36,AMP-B069,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414052_70a0aaee,2022-08-30 11:38:36,AMP-B068,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414054_185b99d4,2022-08-30 11:38:36,AMP-B161,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414056_41654f30,2022-08-30 11:38:36,AMP-B081,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414058_4a7cd611,2022-08-30 11:38:36,AMP-B006,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414060_4fd86789,2022-08-30 11:38:36,AMP-W006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414062_920e98d1,2022-08-30 11:38:36,AMP-W007,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414064_49dc2b9b,2022-08-30 11:38:36,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414066_c23c204b,2022-08-30 12:02:44,ABX00034,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414072_236a3e08,2022-08-30 15:03:15,AMP-X028,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414074_01194432,2022-08-30 15:03:15,AMP-X011,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414076_3534b1b7,2022-08-30 15:03:15,AMP-X179,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414078_de6dd88f,2022-08-30 15:03:15,AMP-CC104-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414080_f5b590c2,2022-08-30 15:03:15,AMP-B016,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414082_507bc165,2022-08-30 15:03:15,AMP-X149,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414084_09f5275c,2022-08-30 15:03:15,AMP-R10K-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414086_ab73d342,2022-08-30 15:03:15,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414089_0876dc3a,2022-09-01 12:42:09,AMP-X550,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414137_b3ea7323,2022-08-30 09:19:17,AMP-X214,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414164_6a323d63,2022-08-31 09:30:58,AMP-S061,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1414165_97df5e15,2022-08-31 09:30:58,AMP-E036,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1414166_da6c30fb,2022-08-30 09:28:38,AMP-W024-5,7,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414167_abd3bbc9,2022-08-30 09:28:38,AMP-R10K-10,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414168_60083fbd,2022-08-30 09:28:38,AMP-R1K-10,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414169_a00fd637,2022-08-30 09:28:38,AMP-R51K-10,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414172_010c9fe4,2022-08-30 15:02:28,AMP-X328,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414174_85d2ccd9,2022-09-01 08:40:48,AMP-B168,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1414176_6a5ead6e,2022-08-30 09:43:24,AMP-W003,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414177_49d2d3b1,2022-08-30 11:38:45,AMP-S010-BI,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414179_8dcd986b,2022-08-30 15:02:35,AMP-S033,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414181_9d88eb2e,2022-08-30 15:02:35,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414212_afad5535,2022-09-16 17:01:56,AMP-X220,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414265_328db192,2022-08-30 11:38:51,AMP-X202,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414329_faff0d2f,2022-08-30 15:03:25,AMP-X295,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414331_81d351e2,2022-08-30 15:03:25,AMP-X500,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414333_e654f0b2,2022-08-30 15:03:25,AMP-X495,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414335_331f95ff,2022-08-30 15:03:25,AMP-X501,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414553_53bbe1e7,2022-09-26 10:38:54,AMP-S010-BI,15,SS/Output,Partner Locations/Customers
__export__.stock_move_1414555_aa46422b,2022-09-26 10:38:54,AMP-S013-BI,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1414558_e5591acd,2022-08-31 12:12:44,AMP-X564,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414562_c392da79,2022-08-31 12:12:51,AMP-X295,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414598_20a24ede,2022-08-31 12:12:57,AMP-B042,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414600_b6305c7e,2022-08-31 12:12:57,AMP-B059,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414602_d2e2f0a1,2022-08-31 12:12:57,AMP-X013,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414604_1cfdaf4d,2022-08-31 12:12:57,AMP-X282,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414606_cd228526,2022-08-30 15:02:44,ABX00034,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414608_2cf5e0ba,2022-08-30 15:02:44,AMP-X003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414610_62032b9c,2022-08-30 15:02:44,AMP-X705,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414612_c7a62ba1,2022-08-30 15:02:44,AMP-X004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414614_899a9768,2022-08-30 15:02:44,AMP-X754,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414616_fbeafc3e,2022-08-30 15:02:44,AMP-X753,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414618_68394caa,2022-08-31 12:13:03,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414620_15f15dd6,2022-08-31 12:13:03,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414640_3bab7c02,2022-08-30 14:44:25,AMP-S010-BI,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1414645_8877012a,2022-09-01 10:13:25,AMP-X216,12,SS/Output,Partner Locations/Customers
__export__.stock_move_1414647_0f259c47,2022-09-01 10:13:25,AMP-X163,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1414649_b56ce717,2022-08-31 13:23:20,AMP-X276,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414653_c1543e1f,2022-08-31 11:53:16,AMP-E019,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414655_75311377,2022-08-31 11:53:16,AMP-E028,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414794_4b5d6607,2022-08-31 12:13:10,AMP-S008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414796_50613205,2022-08-31 11:53:21,AMP-W030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414798_70370d03,2022-08-31 14:59:24,AMP-X494,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414800_bf88befc,2022-08-31 12:13:16,AMP-S042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414802_6138ca43,2022-08-31 12:13:16,AMP-S050,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414804_c36b8614,2022-09-02 12:08:46,AMP-X278,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414806_0d5d0670,2022-09-02 12:08:46,AMP-X549,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414808_6f9c5822,2022-09-07 14:41:15,AMP-X452,19,SS/Output,Partner Locations/Customers
__export__.stock_move_1414921_bec464a1,2022-09-01 11:11:42,A000062,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1414992_e563418a,2022-09-01 15:14:40,AMP-B168,7,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414994_98e5f9c3,2022-09-02 12:08:52,AMP-B168,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414996_89c185bb,2022-09-01 13:31:04,AMP-B091,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1414999_c421a69c,2022-09-23 09:58:01,AMP-V14300,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1415001_499e0e65,2022-09-23 09:58:01,AMP-X491,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1415003_642d58b0,2022-08-31 14:59:19,AMP-S031,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415022_69da0603,2022-09-01 12:19:40,AMP-X128,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415069_75b2c714,2022-09-05 13:59:43,AMP-X414,42,SS/Output,Partner Locations/Customers
__export__.stock_move_1415071_9c43cdd5,2022-09-01 12:19:44,AMP-B019,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415094_8133ddd2,2022-09-01 15:21:00,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415116_30bbbaf5,2022-09-01 12:19:49,AMP-B124,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415118_f6bc5c68,2022-09-01 12:19:49,AMP-B066,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415185_7315a65f,2022-09-01 15:21:07,AMP-B147,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415187_9ed8c144,2022-09-01 15:21:07,AMP-B144,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415189_b29fbed3,2022-09-01 08:38:40,AMP-B051,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1415190_07d6785b,2022-09-01 12:19:54,AMP-B111,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415192_d16a0976,2022-09-01 13:31:09,AMP-B043,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415194_88485e91,2022-09-01 12:19:58,AMP-M008,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415196_d66256c4,2022-09-01 11:14:19,AMP-B062-IR,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1415197_a51744a3,2022-09-05 14:13:11,SEN0170,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415879_99285722,2022-09-01 13:31:19,AMP-S035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415881_df8671d8,2022-09-02 12:09:39,A000067,8,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415883_f99e800d,2022-09-01 15:21:12,AMP-B144,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415885_0012081e,2022-09-01 12:20:02,AMP-E040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415887_38d1fd37,2022-09-01 13:31:24,AMP-B030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1415933_953ec17f,2022-09-22 12:25:34,AMP-S030,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1415935_3754a6aa,2022-09-22 12:25:34,AMP-S031,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1415999_6af35d62,2022-09-01 15:14:47,AMP-B040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416001_d63645b3,2022-09-01 15:14:47,AMP-B147,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416003_bb81f665,2022-09-01 15:14:47,AMP-B082,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416005_0639804d,2022-09-01 15:14:47,AMP-B083,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416007_f966a944,2022-09-01 15:14:47,AMP-B124,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416009_e45c9b02,2022-09-01 15:14:47,AMP-H002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416011_36723874,2022-09-01 13:31:34,AMP-X013,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416013_b47bc5af,2022-09-01 13:31:34,AMP-W031,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416015_4bd050c8,2022-09-01 13:31:34,AMP-X038,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416017_1e269cef,2022-09-01 13:31:34,AMP-X755,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416019_6eb1b11c,2022-09-01 13:31:34,AMP-X012,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416109_3d439e8c,2022-09-02 13:27:56,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416118_08e1fed3,2022-09-05 13:57:52,AMP-B188,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1416378_a866127b,2022-09-01 13:43:48,AMP-V13512,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1416413_98105706,2022-09-02 13:28:01,SEN0019,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416414_fe69c4ad,2022-09-13 12:08:13,AMP-S013-BI,6,SS/Output,Partner Locations/Customers
__export__.stock_move_1416416_58ffeca5,2022-09-13 12:08:13,AMP-X321,6,SS/Output,Partner Locations/Customers
__export__.stock_move_1416419_8dc5a6cb,2022-09-02 13:28:15,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416421_5d7d62d6,2022-09-02 13:28:15,AMP-X166,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416423_5edec0bf,2022-09-02 13:28:15,AMP-X054,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416425_4121f492,2022-09-02 13:28:15,TN1000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416427_159b5c18,2022-09-02 13:28:15,AMP-X041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416429_d20319ac,2022-09-02 13:28:15,AMP-X158,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416431_6e2b4973,2022-09-02 13:28:15,AMP-X045-5,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416433_2da33902,2022-09-02 13:28:15,AMP-W004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416435_83790f4d,2022-09-02 13:28:15,AMP-X179,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416437_80b88250,2022-09-02 13:28:15,AMP-X017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416439_451c0e7c,2022-09-02 13:28:15,AMP-W017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416441_12e5d96e,2022-09-02 13:28:15,AMP-X030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416443_2a2c3027,2022-09-02 13:28:15,AMP-X754,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416445_0526922c,2022-09-02 13:28:15,AMP-X753,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416447_68b7878e,2022-09-02 13:28:15,AMP-X029,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416449_e4bda9e8,2022-09-02 13:28:15,AMP-X009-R4,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416451_3c9a308e,2022-09-02 13:28:15,AMP-X044,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416453_d7545b51,2022-09-02 13:28:15,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416455_bfa07608,2022-09-02 13:28:15,AMP-X100-YLG,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416457_c8f0481b,2022-09-02 13:28:15,AMP-X018,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416459_6ff54c9e,2022-09-02 13:28:15,AMP-X092,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416461_529057f8,2022-09-02 13:28:15,AMP-X683,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416463_c7cbcd53,2022-09-01 14:31:39,AMP-X414,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1416464_cc7ca624,2022-09-05 08:35:19,AMP-X418,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416466_7e59e854,2022-09-05 08:35:19,AMP-B182,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416468_0afc64f5,2022-09-05 08:35:19,AMP-B007,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1416470_5ad8d0a9,2022-09-05 08:35:19,AMP-B127,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416472_7dbf7e20,2022-09-05 08:35:19,AMP-B094,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1416474_bfb543d9,2022-09-05 08:35:19,AMP-B148,15,SS/Output,Partner Locations/Customers
__export__.stock_move_1416476_15ddf8a9,2022-09-05 08:35:19,AMP-X203,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416478_390198c5,2022-09-05 08:35:19,AMP-B005-G,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1416480_c7ead364,2022-09-05 08:35:19,AMP-B140,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416482_855240f3,2022-09-05 08:35:19,AMP-B105-33,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1416484_6526bd3c,2022-09-05 08:35:19,AMP-B111,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1416486_b2c907ec,2022-09-05 08:35:19,AMP-B075,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1416488_904cd7f0,2022-09-05 08:35:19,AMP-B160,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416490_cceede1d,2022-09-05 08:35:19,AMP-B010,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416492_c11f0b30,2022-09-05 08:35:19,AMP-B058,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416494_cc7646be,2022-09-05 08:35:19,AMP-B043,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416496_1610ecbc,2022-09-05 08:35:19,AMP-B039,40,SS/Output,Partner Locations/Customers
__export__.stock_move_1416498_5a3a8a67,2022-09-05 08:35:19,AMP-B040,60,SS/Output,Partner Locations/Customers
__export__.stock_move_1416500_8eb7faf0,2022-09-05 08:35:19,AMP-B144,21,SS/Output,Partner Locations/Customers
__export__.stock_move_1416502_346bea79,2022-09-05 08:35:19,AMP-B147,41,SS/Output,Partner Locations/Customers
__export__.stock_move_1416504_04c4aee5,2022-09-05 08:35:19,AMP-B199,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1416506_396e9473,2022-09-05 08:35:19,AMP-B020,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1416508_ee6be433,2022-09-05 08:35:19,AMP-X309,100,SS/Output,Partner Locations/Customers
__export__.stock_move_1416510_a153b908,2022-09-05 08:35:19,AMP-W014,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1416512_1404305e,2022-09-05 08:35:19,AMP-X282,100,SS/Output,Partner Locations/Customers
__export__.stock_move_1416514_06501742,2022-09-05 08:35:19,AMP-W023-4,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1416516_4d13bf93,2022-09-05 08:35:19,AMP-W024-5,97,SS/Output,Partner Locations/Customers
__export__.stock_move_1416518_c0b56f7e,2022-09-05 08:35:19,AMP-S035,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416520_cf6f8afb,2022-09-05 08:35:19,AMP-B201,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416522_801dfb67,2022-09-05 08:35:19,AMP-X643,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416524_27b2ef0a,2022-09-05 08:35:19,AMP-B168,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416526_94b38d08,2022-09-05 08:35:19,AMP-B167,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416528_6efeeb55,2022-09-05 08:35:19,AMP-X272,30,SS/Output,Partner Locations/Customers
__export__.stock_move_1416530_fb91b2ee,2022-09-05 08:35:19,AMP-X274,50,SS/Output,Partner Locations/Customers
__export__.stock_move_1416532_78982bb1,2022-09-05 08:35:19,AMP-S050,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416534_cf8bd16f,2022-09-05 08:35:19,AMP-S051,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1416536_c59018f1,2022-09-05 08:35:19,AMP-S052,40,SS/Output,Partner Locations/Customers
__export__.stock_move_1416538_8403e086,2022-09-05 08:35:19,AMP-S016,50,SS/Output,Partner Locations/Customers
__export__.stock_move_1416540_90dce048,2022-09-05 08:35:19,AMP-S060,20,SS/Output,Partner Locations/Customers
__export__.stock_move_1416542_67b5c6f2,2022-09-05 08:35:19,AMP-S030,6,SS/Output,Partner Locations/Customers
__export__.stock_move_1416544_15ee0068,2022-09-05 08:35:19,AMP-S031,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1416546_87389e04,2022-09-01 15:20:54,AMP-X307,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416548_044d2aab,2022-09-01 15:20:54,AMP-X753,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416550_7ab7873f,2022-09-01 15:20:54,AMP-X010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416552_1797f6d3,2022-09-01 15:20:54,AMP-B098,8,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1416694_7d824560,2022-09-05 08:35:33,AMP-B127,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1416695_60606c8f,2022-09-05 08:35:33,AMP-B030,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1416696_49bfc2ca,2022-09-05 08:35:33,AMP-B046,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1416697_b53f989d,2022-09-05 08:35:33,AMP-B170,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1416698_8b125138,2022-09-01 16:27:51,A000062,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1416699_726960e7,2022-09-01 16:27:51,AMP-X298,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1416700_1b1d4761,2022-09-01 16:27:51,AMP-W007,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1417272_03c61382,2022-09-02 12:09:05,AMP-B030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417274_5b1a3d98,2022-09-02 12:09:05,AMP-B003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417276_7e5970c0,2022-09-02 12:09:05,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417278_4ebc14e5,2022-09-02 12:09:05,AMP-B086-R,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417280_03f33296,2022-09-02 15:00:08,AMP-X152,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417282_4ee94190,2022-09-02 15:00:08,AMP-X153,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417284_5ca1f303,2022-09-02 15:00:08,AMP-X149,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417286_dff040cf,2022-09-02 15:00:08,AMP-S031,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417288_5c894038,2022-09-02 13:28:24,AMP-X753,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417290_41d63ab9,2022-09-02 13:28:24,AMP-X012,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417309_26834f32,2022-09-02 13:28:33,A000107,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417311_57b2961f,2022-09-02 13:28:33,TN2000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417313_d3e14948,2022-09-02 13:28:33,AMP-B063,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417315_639a0743,2022-09-02 13:28:33,AMP-X152,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417317_16d31cd8,2022-09-02 13:28:33,AMP-X258,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417319_a2c44505,2022-09-02 13:28:33,AMP-X205,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417321_c47008b2,2022-09-02 13:28:33,AMP-W014,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417323_f97a0919,2022-09-02 13:28:39,AMP-B143,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417325_5d9a1d75,2022-09-02 12:54:35,AMP-X522,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417427_6405b518,2022-09-02 12:54:40,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417447_f41872ad,2022-09-02 12:09:11,AMP-B019,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417449_cca3875b,2022-09-02 12:09:15,AMP-B168,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417519_3de8fd5d,2022-09-02 13:28:49,AMP-B144,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417521_97f78401,2022-09-02 13:28:53,A000067,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417523_87be5861,2022-09-02 13:28:58,AMP-B042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417525_c1e1bd34,2022-09-02 13:28:58,AMP-B036,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417527_4159cfa2,2022-09-02 13:28:58,AMP-X418,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417529_68e8fad9,2022-09-02 13:28:58,AMP-B062-IR,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417531_bbc2a46f,2022-09-02 13:29:04,AMP-X784,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417533_741904b2,2022-09-02 15:00:20,AMP-X152,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417535_aeb0d4b9,2022-09-02 15:00:20,AMP-S035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417537_65029358,2022-09-02 15:00:20,AMP-S010-BI,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417539_9bfdfa41,2022-09-02 15:00:20,AMP-X153,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417541_87bfc9b9,2022-09-02 15:00:20,AMP-X149,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417543_3db43b5a,2022-09-02 15:00:20,AMP-X187,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417545_7cdebb7f,2022-09-02 15:00:20,ISBN-3793-3,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1417547_1a6e66d9,2022-09-02 15:00:20,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
